ID_Venta;ID_Tiempo;ID_Producto;ID_Cliente;ID_Tienda;Cantidad;Precio_Unitario;Descuento;Total_Venta
8262;408;21;2988;3;2;1808540;0;3617080
22548;1017;23;4045;5;4;902575;0;3610300
5507;1070;24;2077;4;3;1503075;;3607380
25997;2070;104;1564;5;10;360451;0;3604510
22787;1355;26;2302;3;6;599852;0;3599112
4592;463;21;4599;3;2;2109017;632705;3585329
21934;1473;21;4371;4;2;1986001;397200;3574802
26835;1676;21;4642;4;2;1786939;0;3573878
5646;622;21;4382;4;2;1775884;0;3551768
14957;1922;26;4238;4;6;591528;0;3549168
18800;2131;107;2473;3;5;706130;0;3530650
1917;1915;23;225;4;4;1036030;621618;3522502
14684;248;23;4961;3;5;938485;1173106;3519319
10618;1887;23;3209;4;5;935979;1169974;3509921
17999;1483;22;3260;2;10;350940;0;3509400
20803;8;22;4480;3;1;3500092;0;3500092
28565;1141;22;1662;3;1;3498617;0;3498617
15097;690;21;117;4;2;1748767;0;3497534
16549;1062;21;148;2;2;1748689;0;3497378
39844;155;22;61;3;1;3494246;0;3494246
33663;1607;21;1133;3;2;1940937;388187;3493687
7015;1070;22;4131;4;1;3493402;0;3493402
25276;2097;22;404;1;1;3492584;0;3492584
20480;773;21;3903;4;2;1745817;0;3491634
4892;119;21;154;3;2;2053825;616148;3491502
33327;1893;22;3051;2;1;3487875;0;3487875
15946;1140;22;3522;5;1;3487431;0;3487431
15452;536;22;116;3;1;3484901;0;3484901
10479;1060;22;665;5;1;3481112;0;3481112
22634;2034;22;4499;1;1;3480343;0;3480343
36037;1079;22;2232;3;1;3479456;0;3479456
3290;455;22;2919;3;1;3477805;0;3477805
25566;1069;21;4908;2;2;2043678;613103;3474253
8639;1282;25;1344;2;8;433958;0;3471664
1062;2146;21;2591;5;2;1735196;0;3470392
35208;1060;22;2612;5;1;3470086;0;3470086
24844;1326;21;2456;4;2;1733432;0;3466864
28334;415;23;4481;3;4;865714;0;3462856
6237;1370;21;2306;3;2;1731305;0;3462610
30214;1195;22;1419;2;1;3455549;desc;3455549
6805;983;21;3611;5;2;1726257;0;3452514
39325;1830;22;3685;1;1;3449118;0;3449118
564;35;23;4056;3;4;861973;0;3447892
35462;1062;21;4028;4;2;1723645;0;3447290
15944;323;104;820;3;10;344046;0;3440460
2428;2080;22;506;1;1;3435149;0;3435149
4806;1136;22;3258;5;1;3432628;0;3432628
22515;1056;23;3333;2;4;857845;0;3431380
36987;2062;26;689;1;6;571688;0;3430128
38627;1074;22;1338;2;1;3428236;0;3428236
14304;403;22;3728;3;1;3426449;0;3426449
17928;103;23;4014;3;5;856192;856192;3424768
3421;1641;21;1517;3;2;1702908;0;3405816
29454;587;21;1576;3;2;1701569;0;3403138
25616;1053;22;300;3;1;3402555;0;3402555
29728;36;21;2333;3;2;1698444;0;3396888
7367;1064;22;4649;4;1;3381444;0;3381444
18658;1629;21;723;3;2;1690672;0;3381344
33992;853;22;2456;5;1;3377731;0;3377731
10447;892;22;260;3;1;3376815;0;3376815
16030;1891;21;3984;2;2;1685032;0;3370064
10155;1715;22;2372;4;1;3365064;0;3365064
12869;1231;24;4029;4;3;1494247;1120685;3362056
2583;1069;22;1841;3;1;3361424;0;3361424
15925;35;22;1523;3;1;3357654;0;3357654
32952;1767;22;3130;1;1;3356629;0;3356629
24577;754;23;2062;4;4;838655;0;3354620
1281;1309;22;4561;5;1;3351703;0;3351703
15772;216;22;3519;3;1;3349615;0;3349615
29077;265;21;4324;3;3;1594800;1435320;3349080
25831;1052;22;4755;5;1;3347410;0;3347410
16213;1066;22;1906;2;1;3344974;0;3344974
35163;1857;22;3796;4;1;3342242;0;3342242
2419;61;22;689;3;1;3335253;0;3335253
36473;1829;21;4524;2;2;2082455;832982;3331928
16097;1064;22;1766;2;1;3331927;0;3331927
6227;274;24;3253;3;2;1664188;0;3328376
11502;1912;21;4141;3;2;1663683;0;3327366
7358;2056;25;2603;1;8;519888;831821;3327283
35669;1704;23;1019;3;4;1108540;1108540;3325620
26771;756;22;3501;3;1;3317249;0;3317249
19918;490;24;1290;3;2;1658279;0;3316558
19994;1063;25;4973;3;8;436339;174536;3316176
2215;1552;23;4980;5;3;1105323;0;3315969
15885;1607;22;4313;3;1;3314474;0;3314474
2107;1859;21;4652;3;2;1656095;0;3312190
14370;1677;21;800;5;2;N/A;367898;3311086
16944;1056;22;2615;2;1;3310212;0;3310212
14351;292;22;4590;3;1;3307011;0;3307011
26706;949;23;1161;4;3;1100733;0;3302199
39178;726;22;1230;4;1;3301905;0;3301905
2459;1061;23;4124;3;3;1100425;0;3301275
5089;1212;24;586;2;3;1373958;824375;3297499
33337;1054;23;2116;2;3;1098830;0;3296490
30774;737;22;2992;4;1;3295368;0;3295368
11969;583;22;2421;3;1;3295357;0;3295357
20884;1068;22;1499;2;1;3291002;0;3291002
23630;1343;25;2242;4;6;547359;0;3284154
26398;1074;24;3773;3;;1641099;0;3282198
14104;690;23;1068;4;3;1092986;0;3278958
16666;359;22;1365;3;1;3278846;0;3278846
17245;1070;22;246;2;1;3275672;0;3275672
27073;1062;23;2168;5;4;861641;172328;3274236
1704;1071;22;3816;5;1;3443150;172158;3270992
11305;43;22;2467;3;1;3270540;0;3270540
15051;1878;21;1574;5;4;2043529;4904470;3269646
6977;1604;21;888;2;2;1814598;362920;3266276
15396;970;23;1247;5;3;1088343;0;3265029
1788;1299;24;4072;4;2;1630422;0;3260844
4393;1374;22;3232;1;1;3255609;0;3255609
11593;767;24;323;4;2;1625844;0;3251688
1722;274;22;215;3;2;3250178;3250178;3250178
24380;1489;21;4436;1;2;1624426;0;3248852
20225;1388;22;4005;2;1;3244847;0;3244847
23467;1550;22;4865;3;1;3237891;0;3237891
24458;894;24;3463;4;2;1616794;desc;3233588
11356;302;25;3173;3;6;538904;0;3233424
28141;42;23;1319;3;3;1076429;0;3229287
1555;513;22;4108;3;1;3222899;0;3222899
9039;1574;24;4060;5;2;1610602;0;3221204
31603;709;22;4768;4;1;3220950;0;3220950
33759;826;24;2858;4;3;1429579;1072184;3216553
18708;1764;24;1362;3;2;1607628;0;3215256
25454;1161;21;3799;1;2;1604162;0;3208324
7738;467;24;2271;3;2;1603343;0;3206686
25491;1029;22;2864;2;1;3205484;0;3205484
30109;1058;23;928;5;4;842921;168584;3203100
8755;2084;21;4328;4;2;1600997;0;3201994
12437;1058;22;4184;2;1;3197866;0;3197866
33532;882;22;4841;4;1;3193855;0;3193855
23510;828;22;146;4;1;3188117;0;3188117
14886;1924;24;3836;4;2;1593637;0;3187274
37729;1052;21;2741;5;2;1593559;0;3187118
4298;345;21;4960;3;2;1592417;0;3184834
23540;1360;25;3685;4;6;530562;0;3183372
15582;901;23;582;5;3;1060641;0;3181923
8739;199;24;4917;3;3;1247460;561357;3181023
1598;175;103;1511;3;10;317805;0;3178050
34988;1219;23;933;1;3;1059250;0;3177750
23077;1070;24;757;5;2;1588557;0;3177114
8812;910;23;4694;5;3;1058016;0;3174048
12236;2110;22;4223;3;1;3172903;0;3172903
20148;514;25;3737;3;6;528612;0;3171672
31786;2084;22;2102;4;1;3169882;0;3169882
17386;1659;23;4141;4;3;1056185;0;3168555
29195;759;25;1409;3;10;422142;1055355;3166065
23344;1678;21;;2;2;1582304;0;3164608
33347;247;21;2221;3;2;2109068;1054534;3163602
9642;1068;22;3342;2;1;3163573;0;3163573
35064;1062;22;703;2;1;3162028;0;3162028
5739;80;22;4314;3;1;3158756;0;3158756
36035;529;23;1847;3;3;1052308;0;3156924
31445;891;23;427;4;3;1051021;0;3153063
15850;1010;22;3529;5;1;3150836;0;3150836
8170;435;24;702;3;2;1573882;0;3147764
3004;1325;26;3365;1;5;629472;0;3147360
33187;1220;25;4839;3;6;524348;0;3146088
6136;229;24;1272;3;2;1572562;0;3145124
19309;1938;22;1715;1;1;3143589;0;3143589
10812;1625;23;463;2;4;981828;785462;3141850
8155;1713;22;314;5;1;3141783;0;3141783
14143;1131;22;2985;5;1;3490156;desc;3141140
897;667;103;1464;4;10;313843;0;3138430
27192;876;22;2644;3;1;3127679;0;3127679
5765;1889;22;4341;4;1;3127347;0;3127347
22094;611;24;4129;4;2;1563410;0;3126820
258;1493;24;3518;4;3;1301387;780832;3123329
33501;1656;111;217;4;3;80494;0;3122552
26816;51;24;1683;3;2;1559723;0;3119446
7975;1081;22;1745;2;1;3118306;0;3118306
13100;1047;24;589;2;2;1557784;0;3115568
18131;1065;23;2921;4;3;1038495;0;3115485
27376;486;21;1712;3;4;1941645;4659948;3106632
21258;622;22;904;4;1;3105743;0;3105743
2576;1361;24;2586;5;3;1288570;773142;3092568
33849;1380;24;3060;5;2;1545858;0;3091716
29943;1836;22;2540;5;1;3090249;0;3090249
38658;1008;22;4868;3;1;3089631;0;3089631
21976;1917;22;2718;3;1;3431065;343106;3087959
18224;1849;24;529;3;2;1542174;0;3084348
4927;1048;22;380;5;1;3082818;0;3082818
20304;82;84;3941;3;6;513590;0;3081540
7611;713;22;4869;4;1;3079610;0;3079610
9487;14;26;4664;3;6;512320;0;3073920
36757;324;22;1640;3;1;3414404;341440;3072964
12940;647;104;247;3;10;307188;0;3071880
8834;1074;27;466;5;10;307069;0;3070690
6078;1135;24;598;2;2;1535259;0;3070518
35214;421;22;1828;3;1;3069836;0;3069836
7948;1557;22;2973;2;1;3069048;0;3069048
14620;1063;24;3587;5;2;1531926;0;3063852
39800;1377;22;4284;4;1;3047669;0;3047669
26966;480;107;26;3;4;761410;0;3045640
30669;570;22;496;3;1;3043978;0;3043978
38517;708;22;3665;4;1;3043891;0;3043891
6364;1051;22;2966;3;1;3039264;0;3039264
1515;437;22;2834;3;1;3038416;0;3038416
14974;372;22;3503;3;1;3034774;0;3034774
15118;1935;23;1257;5;3;1010090;0;3030270
10898;485;23;1970;3;3;1009577;0;3028731
20984;1653;22;2377;2;1;3364685;336460;3028225
4800;1348;22;1420;3;1;3185195;159260;3025935
31575;2122;22;941;3;1;3020071;0;3020071
20620;1052;22;676;2;1;3014664;0;3014664
5266;1074;26;36;4;6;502285;0;3013710
32446;533;21;3128;3;2;1721900;430475;3013325
2516;2010;22;4110;4;1;3008104;0;3008104
5511;302;23;4515;3;3;999932;0;2999796
8758;747;21;158;4;2;1764550;529365;2999735
7898;1062;25;4444;5;6;499048;0;2994288
39523;1980;22;4277;1;1;2994195;0;2994195
13293;1147;22;361;5;1;2992545;0;2992545
30574;127;24;3499;3;2;1496215;0;2992430
7400;564;26;3807;3;6;524740;157422;2991018
17030;741;22;2476;4;1;2990983;0;2990983
19551;1259;24;1318;4;2;1493432;0;2986864
1396;1793;24;2967;4;2;1491366;0;2982732
17478;1923;22;3828;5;1;2982646;0;2982646
22958;646;103;551;4;10;297606;0;2976060
7634;2145;23;4396;4;3;991353;0;2974059
23521;1053;26;4723;5;5;594531;0;2972655
26882;529;22;3717;3;1;2971240;0;2971240
36212;801;23;4041;4;3;989469;0;2968407
33772;1070;24;3418;3;2;1483863;0;2967726
16488;1073;23;4059;4;5;846433;1269650;2962515
19980;1004;22;865;2;1;2958583;0;2958583
35261;2074;26;678;2;6;490799;0;2944794
17728;328;22;4572;3;1;2943270;0;2943270
18822;632;22;276;4;1;2942477;0;2942477
32739;1798;23;4147;3;-4;919150;735320;2941280
39490;1279;24;2331;4;2;1470208;0;2940416
3902;856;22;3351;4;1;2937695;0;2937695
3995;1063;26;120;2;5;585736;0;2928680
9245;1063;26;1299;2;5;585527;0;2927635
35278;1995;23;4152;3;3;975062;0;2925186
30275;925;104;1422;3;8;365600;0;2924800
29526;1049;24;3706;5;2;1462050;0;2924100
16509;482;24;2195;3;2;1461437;0;2922874
31661;265;22;4285;3;1;2922422;0;2922422
15964;601;22;1886;3;1;3243662;324366;2919296
38983;98;22;4565;3;1;2917722;0;2917722
13531;1984;22;3641;4;1;2915617;0;2915617
9364;433;22;1682;3;1;3237056;323706;2913350
19358;1941;23;1237;2;3;970229;0;2910687
5880;1061;22;2457;5;1;2910360;0;2910360
3276;1775;23;1573;3;3;967377;0;2902131
8179;83;22;4520;3;1;3051396;152570;2898826
27597;162;22;2904;3;1;2896290;0;2896290
27970;2071;27;4260;3;10;289529;0;2895290
6731;1046;23;869;3;3;964618;0;2893854
32289;1051;22;4512;2;1;2892338;0;2892338
19813;1941;22;1370;4;1;2892017;0;2892017
38685;1054;24;583;3;2;1444729;0;2889458
1655;194;24;1629;3;2;1443440;0;2886880
27214;1704;22;4174;5;1;3038156;151908;2886248
15156;1456;24;3245;1;2;1443113;0;2886226
13969;1636;23;4494;5;4;961968;961968;2885904
37739;679;22;3126;4;1;2880219;0;2880219
34707;656;24;141;4;2;1438162;0;2876324
3900;1830;111;652;2;3;972850;43780;2874770
19004;175;22;2155;3;1;2873149;0;2873149
23612;1375;24;2763;1;2;1436431;0;2872862
988;988;24;993;4;2;N/A;0;2869414
1584;1066;24;4676;5;3;1274625;955969;2867906
24475;1958;24;3182;2;2;1433913;0;2867826
25120;851;22;3779;5;8;357340;0;2858720
3111;1355;104;14;1;10;285564;0;2855640
21907;729;22;3757;4;1;3355761;503364;2852397
24340;1353;22;3871;4;1;2851468;0;2851468
14618;861;24;1231;3;2;1425199;0;2850398
36520;269;24;1178;3;2;1424953;0;2849906
4138;738;24;757;3;2;1499214;149921;2848507
25623;1054;26;71;2;5;569186;0;2845930
33499;1002;22;1907;4;1;2845399;0;2845399
38669;1679;22;1708;3;1;2845332;0;2845332
29057;1185;24;1948;1;2;1580337;316067;2844607
14122;838;24;3884;3;2;1421772;0;2843544
36943;250;21;8;3;2;1895011;947506;2842516
32526;1863;22;4134;1;1;2840198;0;2840198
5065;1577;26;467;4;5;631077;315538;2839847
33179;1717;24;4983;4;3;1258954;944216;2832646
3666;996;22;4980;5;1;2832448;0;2832448
31598;539;24;3652;3;2;1666059;499818;2832300
7528;1143;21;3924;5;2;2021236;1212742;2829730
36201;791;24;1690;3;2;1412566;0;2825132
23380;191;24;934;3;2;1411789;0;2823578
35440;2065;24;1942;1;2;1567186;313437;2820935
34408;1658;22;3883;1;1;2820370;0;2820370
31641;1941;23;4677;5;3;939679;0;2819037
252;870;22;3738;3;1;2818571;0;2818571
3507;2121;22;4473;1;1;2817448;0;2817448
6603;826;24;1015;3;3;1248548;936411;2809233
5347;34;26;3510;3;5;560214;0;2801070
1767;1577;24;46;1;2;1399490;0;2798980
37166;1058;24;2850;3;2;1398342;0;2796684
9242;1491;22;4003;5;1;2793638;0;2793638
34195;299;24;4198;3;3;1328437;1195593;2789718
30894;1055;24;2039;3;2;1392768;0;2785536
12149;293;22;4159;3;1;2784315;0;2784315
24783;1422;103;2218;2;10;278051;0;2780510
2411;1474;24;1223;2;3;1235710;926782;2780348
4882;1051;22;4119;4;1;2777370;0;2777370
17465;1048;26;1581;2;5;554537;0;2772685
24836;317;24;3963;3;2;1457883;145788;2769978
29031;1552;24;542;5;3;1318012;1186211;2767825
35766;2107;24;3038;2;2;1383006;0;2766012
26785;1180;21;2736;4;2;1975649;1185389;2765909
5073;1059;26;1769;2;5;552968;0;2764840
23658;852;22;3581;3;1;2764787;0;2764787
8733;570;22;4563;3;1;2907158;145358;2761800
20478;1282;22;1140;3;1;3068095;306810;2761285
6568;1172;22;2461;3;1;3065401;306540;2758861
4261;259;23;4319;3;3;919237;0;2757711
36883;998;24;315;2;2;1377268;0;2754536
19065;102;24;3042;3;2;1375608;0;2751216
16468;387;22;2191;3;1;2747879;0;2747879
18163;1753;27;1211;5;1;2745660;0;2745660
11729;287;22;2696;3;1;3048479;304848;2743631
21106;306;25;2439;3;5;548369;0;2741845
3383;61;22;3803;3;1;2741681;0;2741681
11773;540;22;4833;3;1;3423445;684689;2738756
12922;479;22;327;3;1;2737956;0;2737956
29244;1252;24;2264;1;2;1368439;0;2736878
23713;1061;24;4319;4;2;1367626;0;2735252
17258;2111;23;4884;4;3;910334;0;2731002
30962;1500;24;2108;5;2;1364579;0;2729158
3454;842;83;263;4;10;272404;0;2724040
2904;945;24;2547;4;2;1601593;480478;2722708
11023;1964;26;1661;1;-5;543872;0;2719360
24625;352;23;1176;3;3;905846;0;2717538
6448;1059;23;74;2;3;904936;0;2714808
29895;227;24;974;3;2;1355102;0;2710204
2484;338;24;3332;3;2;1354605;0;2709210
25215;158;27;4224;3;10;301017;301017;2709153
38057;104;25;2792;3;5;539047;0;2695235
13477;205;27;1736;3;10;268869;0;2688690
39784;673;24;2308;4;2;1341002;0;2682004
3458;1480;24;2642;4;2;1575294;472588;2678000
36500;2147;24;3834;2;2;1331951;0;2663902
26965;751;24;4523;4;-2;1329838;0;2659676
7337;105;25;3034;3;;531841;0;2659205
18865;1598;24;277;2;2;1329602;0;2659204
37954;97;21;4828;3;2;1661637;664655;2658619
8443;1394;104;2759;4;8;349558;139823;2656641
895;1427;24;3945;2;2;1326313;0;2652626
28031;2181;21;1657;2;2;1893626;1136176;2651076
9257;547;25;1441;3;6;463510;139053;2642007
6211;1065;83;3705;4;10;263793;0;2637930
5719;207;23;3782;3;3;877695;0;2633085
36040;2016;23;2976;2;3;877645;0;2632935
20986;173;25;601;3;6;438497;0;2630982
24202;339;23;3667;3;4;876940;876940;2630820
12586;597;22;2152;3;1;3286206;657241;2628965
36194;1047;23;4153;4;3;920282;138042;2622804
18741;1069;24;3689;4;2;1311164;0;2622328
21521;62;22;3081;3;1;3084340;462651;2621689
38165;1233;24;2649;4;2;1309518;0;2619036
11559;276;23;4525;3;3;872718;0;2618154
5949;1455;24;3841;2;3;1246340;1121706;2617314
18911;1049;24;623;4;2;1308521;0;2617042
17676;1192;25;4867;1;6;436108;0;2616648
9106;662;24;4154;4;2;1304548;0;2609096
18182;241;24;1079;3;2;1303920;0;2607840
39447;1866;25;3064;4;6;434046;0;2604276
21222;1609;24;1188;5;2;1300825;0;2601650
34534;1056;24;4596;3;2;1299782;0;2599564
27688;661;22;956;4;1;2734850;136742;2598108
10828;2006;22;3070;5;1;3055867;458380;2597487
25243;383;22;36;3;1;3046767;457015;2589752
7477;1425;24;4812;4;2;1294801;0;2589602
13276;723;24;202;4;2;1521858;456557;2587159
693;1071;24;833;3;2;1518289;455487;2581091
16529;243;24;3998;3;2;1288334;0;2576668
10294;1448;24;4980;4;2;1287084;0;2574168
3677;396;27;4992;3;10;256959;0;2569590
39288;667;103;2118;4;8;320051;0;2560408
10052;1046;23;4462;3;3;1066695;640017;2560068
26210;1491;24;4642;4;2;1279121;0;2558242
3939;390;24;4787;3;2;1342979;134298;2551660
19644;1058;25;3887;3;5;510221;0;2551105
39296;1072;24;4523;3;2;1274165;0;2548330
33541;1335;83;2635;4;10;254733;0;2547330
7862;443;22;1383;3;1;2995656;449348;2546308
8033;555;24;857;3;2;1413589;282718;2544460
13579;2110;24;4817;4;2;1271567;0;2543134
19168;867;24;3977;5;2;1270142;0;2540284
24859;1060;23;1338;3;3;940579;282174;2539563
39969;425;24;826;3;2;1267850;0;2535700
8480;2081;22;4173;2;1;3379394;844848;2534546
39513;1424;25;2671;3;6;527885;633462;2533848
17758;1295;24;4907;5;2;1264612;0;2529224
36118;1361;26;2125;5;5;505087;0;2525435
34196;2026;23;1496;5;3;1052184;631310;2525242
8933;391;22;291;3;1;3149820;629964;2519856
15955;344;24;49;3;2;1257015;0;2514030
20870;1073;27;273;2;8;313944;0;2511552
34607;1067;24;1692;5;2;1252198;0;2504396
33514;1289;25;1845;2;6;490919;441827;2503687
25381;61;23;1072;3;3;1039804;623882;2495530
18858;2127;24;805;4;2;1246783;0;2493566
9148;922;24;4749;5;2;1246187;0;2492374
27804;533;27;3942;3;8;310566;0;2484528
27005;1072;40;4151;2;4;620410;0;2481640
10209;55;23;4863;3;3;970338;436652;2474362
22127;524;26;4629;3;4;617848;0;2471392
18136;1605;24;1020;4;2;1372619;274524;2470714
17399;367;24;3169;3;2;1234181;0;2468362
20015;769;21;2643;4;2;1640864;820432;2461296
35889;1050;27;1902;4;10;245622;0;2456220
18807;2150;22;4145;3;1;2726301;272630;2453671
39975;806;21;593;4;2;1634642;817321;2451963
16668;1950;26;417;1;4;611955;0;2447820
23737;2075;24;1861;4;2;1631033;815516;2446550
35687;1049;26;4981;5;4;610982;0;2443928
22111;839;25;1032;4;5;486168;0;2430840
5391;317;23;1751;3;3;897640;269292;2423628
32845;1936;25;2145;5;5;484695;0;2423475
29631;1940;26;4171;3;4;605550;0;2422200
11789;976;27;2884;2;1;2419330;0;2419330
24907;2174;26;4300;4;4;604404;0;2417616
29150;1368;26;1405;1;5;482239;0;2411195
13433;661;26;692;3;6;501851;602221;2408885
25703;1731;11;2820;2;10;240735;0;2407350
1496;1427;24;2452;5;2;1336941;267388;2406494
7561;1573;21;626;3;2;1604115;802058;2406172
11702;1065;24;3680;2;2;1405400;421620;2389180
4122;1103;25;3358;3;5;477593;0;2387965
9832;1937;21;1144;3;2;1589439;794720;2384158
17929;895;24;1891;4;2;1489010;595604;2382416
20308;483;26;4468;3;4;594993;0;2379972
29784;1071;25;1192;2;6;528507;792760;2378282
5776;848;26;840;5;4;593812;0;2375248
11388;1766;103;2754;3;8;296669;0;2373352
20497;917;22;4506;5;1;3162919;790730;2372189
5712;2109;26;1929;5;6;525869;788804;2366410
36086;1259;26;2852;1;4;591452;0;2365808
19587;1803;24;1070;4;2;1567969;783984;2351954
1863;402;26;3501;3;5;469567;0;2347835
3529;2108;26;3268;2;5;469367;0;2346835
17755;265;22;386;3;1;3351326;1005398;2345928
29999;908;22;;3;1;2931993;586399;2345594
37594;2150;23;2374;1;3;1115539;1003985;2342632
17442;1487;26;752;3;4;585389;0;2341556
23535;245;27;1122;3;8;290850;0;2326800
23804;1254;25;2419;5;5;464970;0;2324850
27075;497;23;3580;3;3;1106303;995673;2323236
15453;2157;26;494;2;6;483980;580776;2323104
17964;809;22;2997;4;1;3310469;993141;2317328
31208;943;26;4275;3;5;487690;121922;2316528
24360;1123;22;4899;4;1;3081361;770340;2311021
6548;1069;26;4410;5;4;574851;0;2299404
35635;577;26;4018;3;5;574570;574570;2298280
32420;927;26;3222;2;6;547125;984825;2297925
17459;141;27;3331;3;8;287092;0;2296736
27780;206;21;1790;3;2;1640043;984026;2296060
23474;1101;24;3516;5;2;1274399;254880;2293918
35630;1815;24;199;5;2;1269768;253954;2285582
20037;1219;103;2849;1;8;284518;0;2276144
29167;200;24;455;3;2;1625175;975105;2275245
5799;2100;26;3104;2;4;568557;0;2274228
24697;1426;25;284;3;5;454755;0;2273775
33531;2163;24;1668;1;2;1329532;398860;2260204
31115;176;26;4029;3;6;538071;968528;2259898
2084;1970;23;2327;3;3;1072797;965517;2252874
21662;768;27;3075;4;8;281290;0;2250320
29992;1671;24;402;1;2;1603240;961944;2244536
37553;1513;23;2742;1;3;934012;560407;2241629
15450;808;22;949;4;1;2797816;559563;2238253
29386;1065;23;3909;4;2;1118800;0;2237600
39276;1052;23;4938;5;2;1117243;0;2234486
2590;1522;23;426;5;2;1116321;0;2232642
17820;517;23;706;3;2;1116241;0;2232482
4978;461;24;4033;3;2;1309717;392915;2226519
27081;2107;26;2589;2;4;555050;0;2220200
23334;1073;23;302;3;2;1108884;0;2217768
30079;908;11;270;5;10;221672;0;2216720
39788;1070;23;1264;3;2;1107346;0;2214692
7219;2037;23;521;2;2;1103905;0;2207810
35005;1514;25;1308;4;5;440326;0;2201630
30824;1411;23;4987;1;;1095830;0;2191660
1854;1835;25;565;3;4;547137;0;2188548
32698;1203;23;689;3;2;1094271;0;2188542
18440;1673;11;4860;3;10;218467;0;2184670
37766;949;25;3428;3;5;436407;0;2182035
13440;989;25;4941;3;5;436340;0;2181700
776;341;26;291;3;4;544586;0;2178344
558;56;23;262;3;2;1088822;0;2177644
17812;371;26;2488;3;4;543135;0;2172540
29752;42;103;2287;3;8;270774;0;2166192
25528;1932;23;423;1;2;1081116;0;2162232
26194;1565;23;2184;3;2;1079494;0;2158988
18589;1603;26;3993;4;4;539406;0;2157624
8158;870;12;2977;5;2;1078100;0;2156200
37661;2112;25;1675;5;4;538757;0;2155028
23138;1821;25;1135;1;4;538600;0;2154400
806;1576;25;3702;5;5;430755;0;2153775
16189;1434;23;625;4;2;1076674;0;2153348
34123;682;23;2505;4;2;1076421;0;2152842
34796;8;26;4013;3;4;565772;113154;2149934
18180;753;22;3363;4;1;2863757;715939;2147818
23575;2037;23;2289;2;2;1073313;0;2146626
