ID_Tiempo;Fecha;Dia;Mes;Anio;Dia_Semana;Trimestre
2111;20/10/2025;20;Octubre;2025;Lunes;4
2112;21/10/2025;21;Octubre;2025;Martes;4
2113;22/10/2025;22;Octubre;2025;Miércoles;4
2114;23/10/2025;23;Octubre;2025;Jueves;4
2115;24/10/2025;24;Octubre;2025;Viernes;4
2116;25/10/2025;25;Octubre;2025;Sábado;4
2117;26/10/2025;26;Octubre;2025;Domingo;4
2118;27/10/2025;27;Octubre;2025;Lunes;4
2119;28/10/2025;28;Octubre;2025;Martes;4
2120;29/10/2025;29;Octubre;2025;Miércoles;4
2121;30/10/2025;30;Octubre;2025;Jueves;4
2122;31/10/2025;31;Octubre;2025;Viernes;4
2123;1/11/2025;1;Noviembre;2025;Sábado;4
2124;2/11/2025;2;Noviembre;2025;Domingo;4
2125;3/11/2025;3;Noviembre;2025;Lunes;4
2126;4/11/2025;4;Noviembre;2025;Martes;4
2127;5/11/2025;5;Noviembre;2025;Miércoles;4
2128;6/11/2025;6;Noviembre;2025;Jueves;4
2129;7/11/2025;7;Noviembre;2025;Viernes;4
2130;8/11/2025;8;Noviembre;2025;Sábado;4
2131;9/11/2025;9;Noviembre;2025;Domingo;4
2132;10/11/2025;10;Noviembre;2025;Lunes;4
2133;11/11/2025;11;Noviembre;2025;Martes;4
2134;12/11/2025;12;Noviembre;2025;Miércoles;4
2135;13/11/2025;13;Noviembre;2025;Jueves;4
2136;14/11/2025;14;Noviembre;2025;Viernes;4
2137;15/11/2025;15;Noviembre;2025;Sábado;4
2138;16/11/2025;16;Noviembre;2025;Domingo;4
2139;17/11/2025;17;Noviembre;2025;Lunes;4
2140;18/11/2025;18;Noviembre;2025;Martes;4
2141;19/11/2025;19;Noviembre;2025;Miércoles;4
2142;20/11/2025;20;Noviembre;2025;Jueves;4
2143;21/11/2025;21;Noviembre;2025;Viernes;4
2144;22/11/2025;22;Noviembre;2025;Sábado;4
2145;23/11/2025;23;Noviembre;2025;Domingo;4
2146;24/11/2025;24;Noviembre;2025;Lunes;4
2147;25/11/2025;25;Noviembre;2025;Martes;4
2148;26/11/2025;26;Noviembre;2025;Miércoles;4
2149;27/11/2025;27;Noviembre;2025;Jueves;4
2150;28/11/2025;28;Noviembre;2025;Viernes;4
2151;29/11/2025;29;Noviembre;2025;Sábado;4
2152;30/11/2025;30;Noviembre;2025;Domingo;4
2153;1/12/2025;1;Diciembre;2025;Lunes;4
2154;2/12/2025;2;Diciembre;2025;Martes;4
2155;3/12/2025;3;Diciembre;2025;Miércoles;4
2156;4/12/2025;4;Diciembre;2025;Jueves;4
2157;5/12/2025;5;Diciembre;2025;Viernes;4
2158;6/12/2025;6;Diciembre;2025;Sábado;4
2159;7/12/2025;7;Diciembre;2025;Domingo;4
2160;8/12/2025;8;Diciembre;2025;Lunes;4
2161;9/12/2025;9;Diciembre;2025;Martes;4
2162;10/12/2025;10;Diciembre;2025;Miércoles;4
2163;11/12/2025;11;Diciembre;2025;Jueves;4
2164;12/12/2025;12;Diciembre;2025;Viernes;4
2165;13/12/2025;13;Diciembre;2025;Sábado;4
2166;14/12/2025;14;Diciembre;2025;Domingo;4
2167;15/12/2025;15;Diciembre;2025;Lunes;4
2168;16/12/2025;16;Diciembre;2025;Martes;4
2169;17/12/2025;17;Diciembre;2025;Miércoles;4
2170;18/12/2025;18;Diciembre;2025;Jueves;4
2171;19/12/2025;19;Diciembre;2025;Viernes;4
2172;20/12/2025;20;Diciembre;2025;Sábado;4
2173;21/12/2025;21;Diciembre;2025;Domingo;4
2174;22/12/2025;22;Diciembre;2025;Lunes;4
2175;23/12/2025;23;Diciembre;2025;Martes;4
2176;24/12/2025;24;Diciembre;2025;Miércoles;4
2177;25/12/2025;25;Diciembre;2025;Jueves;4
2178;26/12/2025;26;Diciembre;2025;Viernes;4
2179;27/12/2025;27;Diciembre;2025;Sábado;4
2180;28/12/2025;28;Diciembre;2025;Domingo;4
2181;29/12/2025;29;Diciembre;2025;Lunes;4
2182;30/12/2025;30;Diciembre;2025;Martes;4
2183;31/12/2025;31;Diciembre;2025;Miércoles;4
